Country,Sales,Date,Time
China,1154.67,9/1/2018 0:00,4:29:00 AM
China,0.0,10/27/2018 0:00,8:51:00 AM
Brazil,0.0,11/5/2018 0:00,2:37:00 AM
Philippines,48.62,1/20/2019 0:00,7:26:00 AM
China,2295.0,3/17/2019 0:00,8:47:00 AM
China,117.92,5/26/2019 0:00,3:50:00 AM
Canada,9.6,7/6/2019 0:00,9:43:00 AM
Panama,196.35,7/11/2019 0:00,12:56:00 PM
Indonesia,0.0,9/3/2019 0:00,11:46:00 AM
Philippines,231.93,10/19/2019 0:00,9:31:00 AM
Indonesia,1715.56,11/13/2019 0:00,4:26:00 AM
Brazil,20.86,1/12/2020 0:00,9:00:00 AM
China,167.85,2/17/2020 0:00,7:51:00 AM
China,122.64,3/1/2020 0:00,8:45:00 AM
Indonesia,644.57,3/4/2020 0:00,3:53:00 AM
China,183.84,3/4/2020 0:00,11:46:00 AM
Bangladesh,4.32,3/11/2020 0:00,9:32:00 AM
Indonesia,0.0,4/2/2020 0:00,11:25:00 AM
Philippines,483.78,5/11/2020 0:00,4:41:00 AM
China,139.9,6/10/2020 0:00,1:17:00 AM
Japan,4844.0,7/23/2020 0:00,12:26:00 PM
Philippines,15.34,7/25/2020 0:00,12:49:00 PM
China,167.58,8/18/2020 0:00,2:09:00 AM
Philippines,0.0,9/17/2020 0:00,11:22:00 AM
Indonesia,1550.06,12/16/2020 0:00,8:34:00 AM
China,209.85,3/11/2021 0:00,10:54:00 AM
China,939.53,3/21/2021 0:00,3:12:00 AM
Mexico,461.34,3/29/2021 0:00,4:06:00 AM
South,0.0,4/17/2021 0:00,11:26:00 AM
China,129.35,4/25/2021 0:00,1:41:00 AM
Colombia,13.2,8/12/2021 0:00,8:47:00 AM
China,659.97,1/2/2018 0:00,3:29:00 AM
France,35.8,1/3/2018 0:00,8:19:00 AM
Colombia,33.96,1/8/2018 0:00,3:18:00 AM
France,45.7,1/8/2018 0:00,8:15:00 AM
France,1000.68,1/15/2018 0:00,4:47:00 AM
France,59.91,1/17/2018 0:00,1:33:00 AM
France,65.97,1/18/2018 0:00,12:28:00 PM
China,202.71,1/20/2018 0:00,6:58:00 AM
France,21.99,1/25/2018 0:00,1:37:00 AM
France,38.99,1/28/2018 0:00,11:16:00 AM
Mexico,0.4,2/2/2018 0:00,8:34:00 AM
China,4.4,2/8/2018 0:00,2:24:00 AM
China,2276.01,3/27/2018 0:00,5:23:00 AM
Indonesia,159.98,4/24/2018 0:00,11:04:00 AM
South,49.99,5/11/2018 0:00,1:19:00 AM
China,25.99,6/19/2018 0:00,1:29:00 AM
Philippines,13.26,6/27/2018 0:00,10:52:00 AM
Japan,66.27,7/2/2018 0:00,5:53:00 AM
France,43.98,8/2/2018 0:00,6:58:00 AM
Germany,29.9,8/11/2018 0:00,10:24:00 AM
Mexico,837.72,6/21/2018 0:00,10:59:00 AM
China,0.0,9/14/2018 0:00,5:54:00 AM
China,2964.5,10/2/2018 0:00,10:25:00 AM
Philippines,2287.12,10/12/2018 0:00,8:24:00 AM
China,0.0,10/21/2018 0:00,3:34:00 AM
China,307.23,12/4/2018 0:00,1:06:00 AM
Brazil,45.3,12/14/2018 0:00,8:00:00 AM
China,396.0,1/14/2019 0:00,12:15:00 PM
Brazil,6.75,3/16/2019 0:00,8:08:00 AM
Ecuador,64.95,4/14/2019 0:00,9:42:00 AM
France,588.98,4/22/2019 0:00,11:37:00 AM
Indonesia,16.79,6/28/2019 0:00,12:20:00 PM
Indonesia,7.44,7/31/2019 0:00,12:50:00 PM
China,1366.1,8/4/2019 0:00,3:24:00 AM
Japan,3534.3,8/18/2019 0:00,5:15:00 AM
China,0.0,10/18/2019 0:00,7:43:00 AM
China,604.8,10/29/2019 0:00,3:36:00 AM
Indonesia,12.9,1/5/2020 0:00,9:37:00 AM
China,0.36,2/1/2020 0:00,9:07:00 AM
China,463.82,2/6/2020 0:00,8:03:00 AM
China,379.9,3/6/2020 0:00,8:28:00 AM
Greece,43.16,3/15/2020 0:00,11:38:00 AM
China,626.4,3/26/2020 0:00,9:13:00 AM
Colombia,3013.4,4/8/2020 0:00,7:11:00 AM
Brazil,49.59,5/5/2020 0:00,11:21:00 AM
Pakistan,0.0,5/17/2020 0:00,6:38:00 AM
Canada,1039.74,6/13/2020 0:00,11:30:00 AM
China,1123.65,7/11/2020 0:00,6:55:00 AM
France,967.56,8/21/2020 0:00,12:33:00 PM
China,260.28,9/29/2020 0:00,5:20:00 AM
China,0.0,10/5/2020 0:00,8:51:00 AM
China,71.97,3/5/2021 0:00,1:02:00 AM
Colombia,15.54,3/10/2021 0:00,5:07:00 AM
China,0.0,4/5/2021 0:00,11:33:00 AM
China,0.0,4/9/2021 0:00,8:30:00 AM
Philippines,4675.32,4/25/2021 0:00,12:56:00 PM
Japan,163.03,10/17/2021 0:00,3:43:00 AM
Brazil,40.98,1/3/2018 0:00,10:55:00 AM
China,8.88,1/7/2018 0:00,1:54:00 AM
Bangladesh,223.96,1/12/2018 0:00,1:17:00 AM
Brazil,8.4,1/20/2018 0:00,7:51:00 AM
China,1.8,1/20/2018 0:00,11:41:00 AM
China,2.4,1/28/2018 0:00,1:55:00 AM
Indonesia,1.4,3/12/2018 0:00,8:50:00 AM
Indonesia,0.37,3/17/2018 0:00,11:55:00 AM
China,20.04,3/19/2018 0:00,3:55:00 AM
United,36.98,3/30/2018 0:00,7:25:00 AM
China,129.95,5/4/2018 0:00,6:41:00 AM
China,0.0,9/10/2018 0:00,9:09:00 AM
Brazil,0.0,9/30/2018 0:00,7:30:00 AM
China,17.98,10/1/2018 0:00,10:09:00 AM
France,20.97,10/20/2018 0:00,3:16:00 AM
China,29.99,10/23/2018 0:00,12:37:00 PM
China,59.96,11/7/2018 0:00,8:24:00 AM
China,15.84,7/16/2018 0:00,9:17:00 AM
Japan,135.83,8/9/2018 0:00,3:17:00 AM
Indonesia,362.6,9/23/2018 0:00,2:14:00 AM
China,2913.12,10/6/2018 0:00,9:06:00 AM
China,236.64,10/19/2018 0:00,3:28:00 AM
France,0.0,11/17/2018 0:00,5:45:00 AM
China,67.45,12/23/2018 0:00,5:44:00 AM
Panama,880.46,2/20/2019 0:00,5:35:00 AM
China,894.4,3/22/2019 0:00,7:19:00 AM
Indonesia,13.23,3/24/2019 0:00,4:35:00 AM
France,113.4,4/9/2019 0:00,12:18:00 PM
China,180.39,4/24/2019 0:00,4:30:00 AM
Philippines,386.49,5/1/2019 0:00,8:48:00 AM
Indonesia,18.5,8/19/2019 0:00,10:02:00 AM
China,0.0,10/3/2019 0:00,6:52:00 AM
Philippines,0.0,10/19/2019 0:00,9:21:00 AM
China,64.44,11/5/2019 0:00,9:50:00 AM
China,0.98,2/11/2020 0:00,8:11:00 AM
China,855.5,2/28/2020 0:00,2:12:00 AM
Egypt,868.75,3/1/2020 0:00,8:24:00 AM
Philippines,117.92,3/16/2020 0:00,4:42:00 AM
Indonesia,9.0,3/25/2020 0:00,4:31:00 AM
Ecuador,1252.8,4/18/2020 0:00,10:44:00 AM
Brazil,4.72,6/23/2020 0:00,1:45:00 AM
China,136.5,6/28/2020 0:00,12:29:00 PM
Philippines,15.18,8/11/2020 0:00,11:27:00 AM
China,2160.0,10/24/2020 0:00,9:02:00 AM
China,563.53,3/2/2021 0:00,3:09:00 AM
Brazil,1879.06,7/3/2021 0:00,11:09:00 AM
China,71.82,7/3/2021 0:00,5:13:00 AM
Philippines,5.4,8/12/2021 0:00,12:17:00 PM
China,106.8,8/16/2021 0:00,3:25:00 AM
China,211.92,8/17/2021 0:00,12:13:00 PM
Philippines,26.18,8/23/2021 0:00,3:30:00 AM
Japan,0.28,1/1/2018 0:00,6:25:00 AM
China,0.72,1/9/2018 0:00,7:52:00 AM
France,1039.96,1/12/2018 0:00,12:01:00 PM
Colombia,15.94,1/24/2018 0:00,9:18:00 AM
Mexico,23.98,2/25/2018 0:00,5:05:00 AM
France,469.53,3/13/2018 0:00,6:31:00 AM
China,26.98,3/16/2018 0:00,7:49:00 AM
China,0.0,4/16/2018 0:00,3:08:00 AM
Indonesia,149.97,4/28/2018 0:00,3:36:00 AM
Philippines,0.0,5/23/2018 0:00,9:29:00 AM
Greece,19.97,6/12/2018 0:00,11:13:00 AM
China,1164.94,7/18/2018 0:00,4:05:00 AM
France,56.38,9/6/2018 0:00,7:42:00 AM
China,22.22,10/1/2018 0:00,4:18:00 AM
Greece,21.99,11/23/2018 0:00,2:10:00 AM
China,0.0,5/31/2018 0:00,11:09:00 AM
Indonesia,95.58,6/29/2018 0:00,3:15:00 AM
China,92.16,7/5/2018 0:00,1:27:00 AM
Japan,157.5,9/19/2018 0:00,4:51:00 AM
South,293.79,9/19/2018 0:00,11:28:00 AM
Philippines,838.48,10/1/2018 0:00,12:25:00 PM
United,0.0,10/18/2018 0:00,8:40:00 AM
Japan,25.76,12/10/2018 0:00,7:37:00 AM
Philippines,3.5,2/5/2019 0:00,10:42:00 AM
Indonesia,13.59,2/23/2019 0:00,10:32:00 AM
Indonesia,1312.0,4/23/2019 0:00,4:49:00 AM
Indonesia,0.0,5/13/2019 0:00,6:59:00 AM
Indonesia,15.64,7/28/2019 0:00,5:58:00 AM
France,7260.1,8/16/2019 0:00,5:48:00 AM
Brazil,238.28,8/22/2019 0:00,2:16:00 AM
China,828.0,9/5/2019 0:00,11:36:00 AM
China,281.7,10/6/2019 0:00,1:54:00 AM
Indonesia,0.0,11/20/2019 0:00,6:05:00 AM
Albania,32.64,1/14/2020 0:00,6:25:00 AM
China,199.94,2/18/2020 0:00,9:25:00 AM
France,110.85,2/21/2020 0:00,9:41:00 AM
China,193.57,3/7/2020 0:00,12:02:00 PM
Brazil,4.6,3/31/2020 0:00,11:49:00 AM
Philippines,59.73,7/19/2020 0:00,4:17:00 AM
Mexico,3.74,8/18/2020 0:00,12:57:00 PM
China,1918.8,10/7/2020 0:00,1:15:00 AM
Brazil,0.0,11/30/2020 0:00,11:27:00 AM
China,368.59,12/20/2020 0:00,10:52:00 AM
Philippines,539.04,12/28/2020 0:00,6:37:00 AM
Colombia,771.85,2/6/2021 0:00,12:49:00 PM
Indonesia,613.77,2/22/2021 0:00,9:50:00 AM
Indonesia,10.12,3/5/2021 0:00,12:51:00 PM
Greece,195.72,7/20/2021 0:00,2:54:00 AM
China,8.12,8/22/2021 0:00,6:15:00 AM
Philippines,5470.56,9/15/2021 0:00,11:56:00 AM
China,1.6,1/24/2018 0:00,4:03:00 AM
China,2368.42,1/25/2018 0:00,3:06:00 AM
China,7.98,3/18/2018 0:00,7:11:00 AM
Philippines,151.96,4/2/2018 0:00,2:48:00 AM
Colombia,0.0,4/13/2018 0:00,7:10:00 AM
Mexico,3988.67,6/23/2018 0:00,10:20:00 AM
China,19.99,9/1/2018 0:00,3:43:00 AM
Mexico,0.0,9/21/2018 0:00,12:40:00 PM
Indonesia,85.02,10/7/2018 0:00,8:59:00 AM
Philippines,985.21,6/5/2018 0:00,1:36:00 AM
Albania,419.72,9/23/2018 0:00,6:40:00 AM
France,2.6,12/8/2018 0:00,2:39:00 AM
China,35.96,12/18/2018 0:00,5:44:00 AM
Canada,104.93,1/22/2019 0:00,7:47:00 AM
Japan,172.9,1/26/2019 0:00,5:27:00 AM
China,0.04,2/22/2019 0:00,6:45:00 AM
China,3884.79,3/23/2019 0:00,2:20:00 AM
Indonesia,2938.88,4/25/2019 0:00,3:04:00 AM
Mexico,78.96,5/16/2019 0:00,3:22:00 AM
China,8.06,6/28/2019 0:00,10:08:00 AM
Mexico,778.7,8/1/2019 0:00,3:37:00 AM
China,943.68,8/12/2019 0:00,4:42:00 AM
China,627.9,8/31/2019 0:00,4:03:00 AM
Bangladesh,55.72,9/22/2019 0:00,12:27:00 PM
Philippines,15091.56,9/28/2019 0:00,8:55:00 AM
China,0.0,10/20/2019 0:00,11:00:00 AM
France,1327.15,11/15/2019 0:00,2:50:00 AM
Indonesia,4.5,2/10/2020 0:00,12:38:00 PM
France,65.78,4/5/2020 0:00,7:15:00 AM
Colombia,469.8,4/23/2020 0:00,5:28:00 AM
Colombia,9.9,6/6/2020 0:00,2:15:00 AM
Japan,523.16,7/24/2020 0:00,5:05:00 AM
Indonesia,47.8,7/25/2020 0:00,9:23:00 AM
Mexico,83.52,8/23/2020 0:00,3:39:00 AM
China,620.73,9/2/2020 0:00,9:57:00 AM
France,0.0,9/18/2020 0:00,1:14:00 AM
Philippines,79.7,11/15/2020 0:00,8:16:00 AM
China,5.94,12/7/2020 0:00,10:43:00 AM
Philippines,892.5,2/20/2021 0:00,2:51:00 AM
China,681.78,7/16/2021 0:00,3:54:00 AM
China,1454.96,7/18/2021 0:00,11:32:00 AM
China,51.0,9/16/2021 0:00,7:09:00 AM
China,3238.38,10/14/2021 0:00,8:18:00 AM
China,3.9,2/31/2020,3:59:00 PM
Philippines,1434.65,4/31/2021,1:32:00 PM
China,2693.46,1/5/2018 0:00,3:59:00 AM
Philippines,219.98,1/10/2018 0:00,5:21:00 AM
United,23.98,1/19/2018 0:00,1:20:00 AM
Philippines,0.2,2/16/2018 0:00,1:02:00 AM
Egypt,0.72,3/25/2018 0:00,2:18:00 AM
China,0.0,4/4/2018 0:00,3:02:00 AM
China,50.98,4/23/2018 0:00,3:33:00 AM
China,43.98,5/18/2018 0:00,11:32:00 AM
China,479.94,6/24/2018 0:00,12:39:00 PM
France,340.65,6/13/2018 0:00,12:25:00 PM
Germany,0.0,11/13/2018 0:00,6:57:00 AM
China,3725.0,12/5/2018 0:00,9:01:00 AM
Japan,10.56,2/25/2019 0:00,3:14:00 AM
China,1.44,3/9/2019 0:00,1:47:00 AM
Brazil,4.68,3/25/2019 0:00,8:50:00 AM
Brazil,348.68,5/14/2019 0:00,12:06:00 PM
China,195.84,8/11/2019 0:00,10:20:00 AM
Japan,590.58,10/11/2019 0:00,6:03:00 AM
China,1056.0,10/28/2019 0:00,1:52:00 AM
Albania,283.23,11/20/2019 0:00,1:56:00 AM
Egypt,389.22,2/11/2020 0:00,10:23:00 AM
China,264.24,2/15/2020 0:00,10:41:00 AM
China,47.97,3/9/2020 0:00,12:10:00 PM
Indonesia,33.17,3/14/2020 0:00,3:12:00 AM
Indonesia,11098.15,3/30/2020 0:00,1:10:00 AM
China,0.0,4/1/2020 0:00,10:11:00 AM
Canada,0.0,4/19/2020 0:00,9:22:00 AM
Brazil,37.53,6/5/2020 0:00,9:16:00 AM
China,20.68,6/11/2020 0:00,9:59:00 AM
Germany,275.9,8/29/2020 0:00,7:58:00 AM
France,1884.68,8/30/2020 0:00,5:49:00 AM
China,135.66,9/1/2020 0:00,9:38:00 AM
Germany,51.0,10/16/2020 0:00,6:56:00 AM
France,152.0,10/26/2020 0:00,6:36:00 AM
Colombia,59.96,5/28/2021 0:00,11:58:00 AM
China,1.35,7/27/2021 0:00,7:38:00 AM
China,1.32,8/10/2021 0:00,3:58:00 AM
Indonesia,11.28,8/20/2021 0:00,4:33:00 AM
China,0.0,10/17/2021 0:00,2:45:00 AM
Philippines,258.0,1/3/2018 0:00,5:37:00 AM
Brazil,151.2,1/17/2018 0:00,3:00:00 AM
China,3.08,1/18/2018 0:00,11:02:00 AM
Philippines,2.0,1/20/2018 0:00,2:12:00 AM
China,1571.57,1/23/2018 0:00,9:57:00 AM
China,557.97,1/24/2018 0:00,4:24:00 AM
Philippines,42.78,1/24/2018 0:00,11:26:00 AM
Mexico,39.98,1/26/2018 0:00,6:07:00 AM
China,379.98,2/9/2018 0:00,10:20:00 AM
Germany,35.97,3/25/2018 0:00,2:08:00 AM
France,0.0,4/5/2018 0:00,1:05:00 AM
Philippines,63.56,4/20/2018 0:00,8:04:00 AM
Mali,101.97,6/22/2018 0:00,4:44:00 AM
China,2.0,7/14/2018 0:00,2:29:00 AM
China,2.7,8/28/2018 0:00,4:56:00 AM
Philippines,33.12,8/29/2018 0:00,12:56:00 PM
Bangladesh,0.0,11/17/2018 0:00,8:41:00 AM
Indonesia,20.67,6/4/2018 0:00,3:21:00 AM
Philippines,2.35,7/2/2018 0:00,9:42:00 AM
Pakistan,9.12,7/17/2018 0:00,10:21:00 AM
France,12.96,7/23/2018 0:00,4:45:00 AM
Bangladesh,982.58,8/25/2018 0:00,1:04:00 AM
Pakistan,101.94,10/15/2018 0:00,5:55:00 AM
Indonesia,0.0,10/15/2018 0:00,4:40:00 AM
Indonesia,987.62,10/15/2018 0:00,9:52:00 AM
China,0.0,10/17/2018 0:00,9:45:00 AM
China,479.6,10/25/2018 0:00,7:24:00 AM
France,1061.9,10/29/2018 0:00,5:19:00 AM
Mexico,119.7,11/6/2018 0:00,1:13:00 AM
Indonesia,3.9,1/2/2019 0:00,6:12:00 AM
Pakistan,183.08,2/28/2019 0:00,12:24:00 PM
Colombia,1.28,3/10/2019 0:00,4:49:00 AM
Colombia,173.7,3/18/2019 0:00,1:06:00 AM
Japan,0.0,4/9/2019 0:00,4:49:00 AM
France,2270.58,4/12/2019 0:00,6:23:00 AM
China,737.59,4/30/2019 0:00,6:34:00 AM
Colombia,29.98,6/7/2019 0:00,6:57:00 AM
Philippines,4.7,8/10/2019 0:00,11:25:00 AM
Mexico,0.0,10/20/2019 0:00,7:16:00 AM
Philippines,101.66,11/23/2019 0:00,10:22:00 AM
China,1146.33,12/8/2019 0:00,3:19:00 AM
Bangladesh,120.62,2/2/2020 0:00,11:08:00 AM
Brazil,9.0,2/13/2020 0:00,7:51:00 AM
Philippines,43.96,3/24/2020 0:00,6:44:00 AM
Philippines,0.0,4/3/2020 0:00,5:25:00 AM
Brazil,0.0,4/7/2020 0:00,6:34:00 AM
Philippines,33.83,4/12/2020 0:00,9:22:00 AM
China,322.81,5/10/2020 0:00,12:42:00 PM
Brazil,16.1,7/22/2020 0:00,1:44:00 AM
China,17.86,7/30/2020 0:00,4:47:00 AM
Philippines,974.82,9/4/2020 0:00,12:27:00 PM
Brazil,0.0,10/26/2020 0:00,10:30:00 AM
Philippines,180.0,11/5/2020 0:00,4:15:00 AM
Indonesia,411.12,11/26/2020 0:00,2:20:00 AM
China,441.66,3/2/2021 0:00,4:49:00 AM
Panama,629.79,7/21/2021 0:00,2:22:00 AM
China,249.99,1/7/2018 0:00,11:41:00 AM
Ecuador,105.75,1/21/2018 0:00,11:55:00 AM
Jamaica,143.96,1/25/2018 0:00,8:22:00 AM
China,47.94,1/27/2018 0:00,12:57:00 PM
Indonesia,1.17,1/30/2018 0:00,6:44:00 AM
Indonesia,559.8,3/8/2018 0:00,11:42:00 AM
Philippines,59.9,4/6/2018 0:00,7:01:00 AM
Indonesia,119.97,5/14/2018 0:00,12:23:00 PM
Brazil,35.97,9/27/2018 0:00,9:38:00 AM
Indonesia,0.0,10/9/2018 0:00,5:32:00 AM
China,1030.4,6/12/2018 0:00,12:51:00 PM
China,1083.24,7/5/2018 0:00,5:45:00 AM
Philippines,40.5,7/15/2018 0:00,1:22:00 AM
Greece,74.8,7/18/2018 0:00,3:13:00 AM
Indonesia,24.0,8/14/2018 0:00,4:06:00 AM
Greece,593.78,10/27/2018 0:00,6:36:00 AM
Philippines,1582.68,12/6/2018 0:00,7:47:00 AM
Brazil,1607.76,12/19/2018 0:00,9:29:00 AM
Indonesia,2.4,3/13/2019 0:00,10:57:00 AM
China,2279.65,3/16/2019 0:00,12:09:00 PM
Canada,0.0,4/1/2019 0:00,1:07:00 AM
China,106.29,9/12/2019 0:00,12:20:00 PM
China,0.0,10/8/2019 0:00,12:35:00 PM
China,16.64,3/20/2020 0:00,3:45:00 AM
France,65.62,3/20/2020 0:00,4:52:00 AM
China,433.38,3/25/2020 0:00,2:58:00 AM
China,527.28,4/14/2020 0:00,2:41:00 AM
China,0.0,5/21/2020 0:00,7:16:00 AM
China,331.92,5/23/2020 0:00,7:11:00 AM
France,27.0,6/17/2020 0:00,11:13:00 AM
Philippines,1674.5,10/5/2020 0:00,5:57:00 AM
Brazil,259.9,12/5/2020 0:00,3:31:00 AM
China,0.52,2/18/2021 0:00,4:36:00 AM
Brazil,619.2,4/1/2021 0:00,1:35:00 AM
Brazil,0.0,5/3/2021 0:00,10:40:00 AM
Philippines,182.41,6/28/2021 0:00,6:42:00 AM
China,165.22,12/7/2021 0:00,10:41:00 AM
Canada,1038.96,1/4/2018 0:00,11:59:00 AM
Brazil,1.2,1/7/2018 0:00,2:34:00 AM
France,12798.72,1/9/2018 0:00,10:21:00 AM
Japan,47.2,2/16/2018 0:00,5:41:00 AM
Greece,59.98,2/23/2018 0:00,7:41:00 AM
Brazil,1.04,2/26/2018 0:00,1:58:00 AM
China,2289.2,3/13/2018 0:00,12:01:00 PM
United,1450.68,3/25/2018 0:00,6:07:00 AM
Philippines,2939.79,4/10/2018 0:00,7:55:00 AM
China,79.98,6/22/2018 0:00,12:52:00 PM
Philippines,203.96,6/24/2018 0:00,3:34:00 AM
Indonesia,0.6,7/3/2018 0:00,4:02:00 AM
China,107.25,7/6/2018 0:00,8:38:00 AM
Colombia,29.99,7/24/2018 0:00,3:35:00 AM
Mexico,37.76,7/24/2018 0:00,11:46:00 AM
China,49.98,9/1/2018 0:00,11:17:00 AM
China,0.0,9/11/2018 0:00,3:36:00 AM
Philippines,5493.43,9/14/2018 0:00,3:12:00 AM
Bangladesh,0.0,9/16/2018 0:00,11:27:00 AM
Brazil,279.99,10/24/2018 0:00,6:02:00 AM
South,119.97,11/24/2018 0:00,7:50:00 AM
Greece,119.38,7/9/2018 0:00,1:44:00 AM
Indonesia,8.0,7/12/2018 0:00,1:02:00 AM
China,620.4,10/9/2018 0:00,8:19:00 AM
Japan,2459.85,10/23/2018 0:00,7:38:00 AM
Brazil,213.6,10/26/2018 0:00,6:03:00 AM
China,449.75,1/12/2019 0:00,7:46:00 AM
China,9.96,2/14/2019 0:00,4:28:00 AM
China,0.0,4/8/2019 0:00,1:01:00 AM
China,0.0,4/28/2019 0:00,11:26:00 AM
China,55.44,7/16/2019 0:00,12:06:00 PM
Philippines,36.86,8/26/2019 0:00,1:51:00 AM
Brazil,0.0,9/29/2019 0:00,2:14:00 AM
Indonesia,272.3,2/5/2020 0:00,10:46:00 AM
Indonesia,105.0,2/14/2020 0:00,7:24:00 AM
China,2310.44,2/20/2020 0:00,8:49:00 AM
Philippines,2792.4,4/8/2020 0:00,3:20:00 AM
China,1528.2,6/5/2020 0:00,5:47:00 AM
Brazil,321.08,7/5/2020 0:00,11:48:00 AM
Indonesia,54.54,7/27/2020 0:00,8:14:00 AM
Indonesia,1.28,7/27/2020 0:00,12:57:00 PM
Indonesia,9.66,8/13/2020 0:00,3:50:00 AM
France,830.96,9/2/2020 0:00,10:08:00 AM
China,209.93,10/3/2020 0:00,9:19:00 AM
Colombia,0.0,10/30/2020 0:00,3:12:00 AM
Indonesia,179.52,11/14/2020 0:00,9:46:00 AM
China,16.4,2/10/2021 0:00,4:24:00 AM
Egypt,0.0,4/3/2021 0:00,2:39:00 AM
Egypt,405.86,7/24/2021 0:00,10:39:00 AM
France,1054.08,9/26/2021 0:00,10:40:00 AM
China,15.39,1/1/2018 0:00,10:53:00 AM
Philippines,1699.0,1/3/2018 0:00,4:53:00 AM
China,0.63,1/8/2018 0:00,6:19:00 AM
Pakistan,3100.12,1/24/2018 0:00,1:16:00 AM
China,19198.8,1/27/2018 0:00,5:51:00 AM
Brazil,2099.58,1/29/2018 0:00,7:03:00 AM
China,9.99,2/17/2018 0:00,9:34:00 AM
Indonesia,53.9,2/28/2018 0:00,12:29:00 PM
France,17.98,3/19/2018 0:00,3:27:00 AM
Philippines,29.99,4/1/2018 0:00,3:06:00 AM
China,0.0,4/10/2018 0:00,9:46:00 AM
Indonesia,149.85,9/16/2018 0:00,3:27:00 AM
Indonesia,0.0,10/10/2018 0:00,2:53:00 AM
Japan,55.47,11/13/2018 0:00,9:03:00 AM
Brazil,491.68,7/30/2018 0:00,9:45:00 AM
Philippines,27.96,8/5/2018 0:00,9:24:00 AM
Ecuador,54.99,9/10/2018 0:00,8:59:00 AM
China,139.96,9/26/2018 0:00,7:20:00 AM
China,0.0,9/30/2018 0:00,1:38:00 AM
China,0.0,10/19/2018 0:00,11:01:00 AM
China,310.84,10/30/2018 0:00,2:58:00 AM
France,797.58,11/27/2018 0:00,6:20:00 AM
Indonesia,21.48,11/30/2018 0:00,1:29:00 AM
China,2245.32,3/5/2019 0:00,10:02:00 AM
China,689.54,3/16/2019 0:00,1:05:00 AM
Indonesia,588.25,4/7/2019 0:00,10:27:00 AM
China,2927.99,6/11/2019 0:00,10:00:00 AM
China,2242.5,2/4/2020 0:00,12:46:00 PM
China,5.18,2/15/2020 0:00,11:19:00 AM
China,1077.25,3/14/2020 0:00,3:57:00 AM
Indonesia,0.0,4/10/2020 0:00,6:35:00 AM
China,321.75,7/7/2020 0:00,5:55:00 AM
Brazil,14.85,7/8/2020 0:00,2:43:00 AM
China,837.9,9/4/2020 0:00,10:54:00 AM
United,709.46,9/8/2020 0:00,9:13:00 AM
Mexico,2968.02,9/9/2020 0:00,12:56:00 PM
China,0.0,9/14/2020 0:00,11:58:00 AM
Bahamas,4214.64,10/18/2020 0:00,5:47:00 AM
Germany,19.32,3/27/2021 0:00,11:00:00 AM
Brazil,310.0,7/4/2021 0:00,3:39:00 AM
China,158.4,8/31/2021 0:00,9:17:00 AM
Brazil,36.66,9/22/2021 0:00,6:35:00 AM
China,6192.37,12/2/2021 0:00,11:39:00 AM
China,0.0,9/31/2019,4:40:00 PM
China,2011.9,1/2/2018 0:00,7:29:00 AM
China,27.16,1/13/2018 0:00,11:06:00 AM
China,396.0,1/28/2018 0:00,4:47:00 AM
Greece,12198.0,1/29/2018 0:00,6:09:00 AM
Philippines,1.53,2/18/2018 0:00,6:20:00 AM
Somalia,35.24,3/4/2018 0:00,6:12:00 AM
Philippines,774.69,4/14/2018 0:00,11:33:00 AM
Philippines,0.0,4/15/2018 0:00,4:41:00 AM
Philippines,895.44,5/18/2018 0:00,4:44:00 AM
Indonesia,26.97,5/19/2018 0:00,8:36:00 AM
China,1790.1,7/12/2018 0:00,9:12:00 AM
China,0.0,9/4/2018 0:00,5:41:00 AM
China,1315.26,10/22/2018 0:00,10:05:00 AM
Panama,4408.53,10/22/2018 0:00,4:52:00 AM
China,1198.6,11/15/2018 0:00,2:47:00 AM
Brazil,39.99,12/3/2018 0:00,5:37:00 AM
South,2.49,7/1/2018 0:00,7:59:00 AM
Philippines,357.33,9/5/2018 0:00,2:48:00 AM
China,631.84,9/16/2018 0:00,11:26:00 AM
China,254.28,3/21/2019 0:00,12:33:00 PM
France,1159.2,4/30/2019 0:00,3:25:00 AM
Indonesia,0.0,9/2/2019 0:00,8:49:00 AM
Philippines,0.0,9/13/2019 0:00,2:13:00 AM
South,0.0,9/17/2019 0:00,2:26:00 AM
China,0.0,9/19/2019 0:00,12:53:00 PM
China,168.19,9/23/2019 0:00,6:14:00 AM
Philippines,859.95,10/6/2019 0:00,2:17:00 AM
Indonesia,792.89,10/24/2019 0:00,2:52:00 AM
China,4550.04,10/31/2019 0:00,7:26:00 AM
China,351.36,11/24/2019 0:00,2:24:00 AM
China,704.64,3/13/2020 0:00,4:01:00 AM
Indonesia,0.0,4/3/2020 0:00,7:29:00 AM
Mexico,5.0,8/4/2020 0:00,12:15:00 PM
Colombia,564.99,8/18/2020 0:00,3:23:00 AM
China,181.3,10/14/2020 0:00,2:56:00 AM
China,0.0,11/10/2020 0:00,2:56:00 AM
Albania,149.38,11/11/2020 0:00,2:14:00 AM
Japan,875.16,3/2/2021 0:00,8:16:00 AM
Japan,797.04,3/16/2021 0:00,3:12:00 AM
Mali,567.8,4/18/2021 0:00,1:35:00 AM
Canada,119.92,7/7/2021 0:00,2:19:00 AM
China,63.72,1/2/2018 0:00,8:24:00 AM
Indonesia,1.4,1/2/2018 0:00,1:51:00 AM
